"ObjectID","ClassificationID","AATID","AATCN","Classification","SubClassification","SubClassification2","SubClassification3"
"-1","0","2","YCBA","(-)","","",""
"7","10","300033618","AAT","Painting","","",""
"8","10","300033618","AAT","Painting","","",""
"9","10","300033618","AAT","Painting","","",""
"16","10","300033618","AAT","Painting","","",""
"17","10","300033618","AAT","Painting","","",""
"22","10","300033618","AAT","Painting","","",""
"23","10","300033618","AAT","Painting","","",""
"28","10","300033618","AAT","Painting","","",""
"32","10","300033618","AAT","Painting","","",""
"34","10","300033618","AAT","Painting","","",""
"38","10","300033618","AAT","Painting","","",""
"40","10","300033618","AAT","Painting","","",""
"41","10","300033618","AAT","Painting","","",""
"45","10","300033618","AAT","Painting","","",""
"51","10","300033618","AAT","Painting","","",""
"53","10","300033618","AAT","Painting","","",""
"54","10","300033618","AAT","Painting","","",""
"58","10","300033618","AAT","Painting","","",""
"63","10","300033618","AAT","Painting","","",""
"64","10","300033618","AAT","Painting","","",""
"65","10","300033618","AAT","Painting","","",""
"68","10","300033618","AAT","Painting","","",""
"71","10","300033618","AAT","Painting","","",""
"80","10","300033618","AAT","Painting","","",""
"81","10","300033618","AAT","Painting","","",""
"82","10","300033618","AAT","Painting","","",""
"85","10","300033618","AAT","Painting","","",""
"92","10","300033618","AAT","Painting","","",""
"94","10","300033618","AAT","Painting","","",""
"101","10","300033618","AAT","Painting","","",""
"102","10","300033618","AAT","Painting","","",""
"105","10","300033618","AAT","Painting","","",""
"106","10","300033618","AAT","Painting","","",""
"107","10","300033618","AAT","Painting","","",""
"108","10","300033618","AAT","Painting","","",""
"109","10","300033618","AAT","Painting","","",""
"110","10","300033618","AAT","Painting","","",""
"112","10","300033618","AAT","Painting","","",""
"113","10","300033618","AAT","Painting","","",""
"114","10","300033618","AAT","Painting","","",""
"116","10","300033618","AAT","Painting","","",""
"117","10","300033618","AAT","Painting","","",""
"118","10","300033618","AAT","Painting","","",""
"119","10","300033618","AAT","Painting","","",""
"120","10","300033618","AAT","Painting","","",""
"121","10","300033618","AAT","Painting","","",""
"122","10","300033618","AAT","Painting","","",""
"123","10","300033618","AAT","Painting","","",""
"124","10","300033618","AAT","Painting","","",""
"125","10","300033618","AAT","Painting","","",""
"126","10","300033618","AAT","Painting","","",""
"127","10","300033618","AAT","Painting","","",""
"128","10","300033618","AAT","Painting","","",""
"129","10","300033618","AAT","Painting","","",""
"130","10","300033618","AAT","Painting","","",""
"131","10","300033618","AAT","Painting","","",""
"132","10","300033618","AAT","Painting","","",""
"133","10","300033618","AAT","Painting","","",""
"134","10","300033618","AAT","Painting","","",""
"135","10","300033618","AAT","Painting","","",""
"136","10","300033618","AAT","Painting","","",""
"137","10","300033618","AAT","Painting","","",""
"138","10","300033618","AAT","Painting","","",""
"139","10","300033618","AAT","Painting","","",""
"140","10","300033618","AAT","Painting","","",""
"142","10","300033618","AAT","Painting","","",""
"143","10","300033618","AAT","Painting","","",""
"144","10","300033618","AAT","Painting","","",""
"145","10","300033618","AAT","Painting","","",""
"147","10","300033618","AAT","Painting","","",""
"148","10","300033618","AAT","Painting","","",""
"149","10","300033618","AAT","Painting","","",""
"150","10","300033618","AAT","Painting","","",""
"151","10","300033618","AAT","Painting","","",""
"152","10","300033618","AAT","Painting","","",""
"153","10","300033618","AAT","Painting","","",""
"154","10","300033618","AAT","Painting","","",""
"155","10","300033618","AAT","Painting","","",""
"156","10","300033618","AAT","Painting","","",""
"157","10","300033618","AAT","Painting","","",""
"158","10","300033618","AAT","Painting","","",""
"159","10","300033618","AAT","Painting","","",""
"160","10","300033618","AAT","Painting","","",""
"161","10","300033618","AAT","Painting","","",""
"162","10","300033618","AAT","Painting","","",""
"163","10","300033618","AAT","Painting","","",""
"164","10","300033618","AAT","Painting","","",""
"165","10","300033618","AAT","Painting","","",""
"166","10","300033618","AAT","Painting","","",""
"167","10","300033618","AAT","Painting","","",""
"168","10","300033618","AAT","Painting","","",""
"169","10","300033618","AAT","Painting","","",""
"170","10","300033618","AAT","Painting","","",""
"171","10","300033618","AAT","Painting","","",""
"172","10","300033618","AAT","Painting","","",""
"173","10","300033618","AAT","Painting","","",""
"174","10","300033618","AAT","Painting","","",""
"175","10","300033618","AAT","Painting","","",""
"176","10","300033618","AAT","Painting","","",""
"177","10","300033618","AAT","Painting","","",""
"178","10","300033618","AAT","Painting","","",""
"179","10","300033618","AAT","Painting","","",""
"180","10","300033618","AAT","Painting","","",""
"181","10","300033618","AAT","Painting","","",""
"182","10","300033618","AAT","Painting","","",""
"183","10","300033618","AAT","Painting","","",""
"184","10","300033618","AAT","Painting","","",""
"185","10","300033618","AAT","Painting","","",""
"186","10","300033618","AAT","Painting","","",""
"187","10","300033618","AAT","Painting","","",""
"188","10","300033618","AAT","Painting","","",""
"189","10","300033618","AAT","Painting","","",""
"190","10","300033618","AAT","Painting","","",""
"191","10","300033618","AAT","Painting","","",""
"192","10","300033618","AAT","Painting","","",""
"193","10","300033618","AAT","Painting","","",""
"194","10","300033618","AAT","Painting","","",""
"195","10","300033618","AAT","Painting","","",""
"196","10","300033618","AAT","Painting","","",""
"197","10","300033618","AAT","Painting","","",""
"198","10","300033618","AAT","Painting","","",""
"199","10","300033618","AAT","Painting","","",""
"200","10","300033618","AAT","Painting","","",""
"201","10","300033618","AAT","Painting","","",""
"202","10","300033618","AAT","Painting","","",""
"203","10","300033618","AAT","Painting","","",""
"204","10","300033618","AAT","Painting","","",""
"205","10","300033618","AAT","Painting","","",""
"206","10","300033618","AAT","Painting","","",""
"207","10","300033618","AAT","Painting","","",""
"208","10","300033618","AAT","Painting","","",""
"209","10","300033618","AAT","Painting","","",""
"210","10","300033618","AAT","Painting","","",""
"211","10","300033618","AAT","Painting","","",""
"212","10","300033618","AAT","Painting","","",""
"213","10","300033618","AAT","Painting","","",""
"214","10","300033618","AAT","Painting","","",""
"215","10","300033618","AAT","Painting","","",""
"216","10","300033618","AAT","Painting","","",""
"217","10","300033618","AAT","Painting","","",""
"218","10","300033618","AAT","Painting","","",""
"219","10","300033618","AAT","Painting","","",""
"220","10","300033618","AAT","Painting","","",""
"221","10","300033618","AAT","Painting","","",""
"222","10","300033618","AAT","Painting","","",""
"223","10","300033618","AAT","Painting","","",""
"224","10","300033618","AAT","Painting","","",""
"225","10","300033618","AAT","Painting","","",""
"226","10","300033618","AAT","Painting","","",""
"227","10","300033618","AAT","Painting","","",""
"228","10","300033618","AAT","Painting","","",""
"229","10","300033618","AAT","Painting","","",""
"230","10","300033618","AAT","Painting","","",""
"231","10","300033618","AAT","Painting","","",""
"232","10","300033618","AAT","Painting","","",""
"233","10","300033618","AAT","Painting","","",""
"234","10","300033618","AAT","Painting","","",""
"235","10","300033618","AAT","Painting","","",""
"236","10","300033618","AAT","Painting","","",""
"237","10","300033618","AAT","Painting","","",""
"238","10","300033618","AAT","Painting","","",""
"239","10","300033618","AAT","Painting","","",""
"240","10","300033618","AAT","Painting","","",""
"241","10","300033618","AAT","Painting","","",""
"242","10","300033618","AAT","Painting","","",""
"243","10","300033618","AAT","Painting","","",""
"244","10","300033618","AAT","Painting","","",""
"245","10","300033618","AAT","Painting","","",""
"246","10","300033618","AAT","Painting","","",""
"247","10","300033618","AAT","Painting","","",""
"248","10","300033618","AAT","Painting","","",""
"249","10","300033618","AAT","Painting","","",""
"250","10","300033618","AAT","Painting","","",""
"251","10","300033618","AAT","Painting","","",""
"252","10","300033618","AAT","Painting","","",""
"253","10","300033618","AAT","Painting","","",""
"254","10","300033618","AAT","Painting","","",""
"255","10","300033618","AAT","Painting","","",""
"256","10","300033618","AAT","Painting","","",""
"257","10","300033618","AAT","Painting","","",""
"258","10","300033618","AAT","Painting","","",""
"259","10","300033618","AAT","Painting","","",""
"260","10","300033618","AAT","Painting","","",""
"261","10","300033618","AAT","Painting","","",""
"262","10","300033618","AAT","Painting","","",""
"263","10","300033618","AAT","Painting","","",""
"264","10","300033618","AAT","Painting","","",""
"265","10","300033618","AAT","Painting","","",""
"266","10","300033618","AAT","Painting","","",""
"267","10","300033618","AAT","Painting","","",""
"268","10","300033618","AAT","Painting","","",""
"269","10","300033618","AAT","Painting","","",""
"271","10","300033618","AAT","Painting","","",""
"272","10","300033618","AAT","Painting","","",""
"273","10","300033618","AAT","Painting","","",""
"274","10","300033618","AAT","Painting","","",""
"275","10","300033618","AAT","Painting","","",""
"276","10","300033618","AAT","Painting","","",""
"277","10","300033618","AAT","Painting","","",""
"278","10","300033618","AAT","Painting","","",""
"279","10","300033618","AAT","Painting","","",""
"280","10","300033618","AAT","Painting","","",""
"281","10","300033618","AAT","Painting","","",""
"282","10","300033618","AAT","Painting","","",""
"283","10","300033618","AAT","Painting","","",""
"284","10","300033618","AAT","Painting","","",""
"285","10","300033618","AAT","Painting","","",""
"286","10","300033618","AAT","Painting","","",""
"287","10","300033618","AAT","Painting","","",""
"288","10","300033618","AAT","Painting","","",""
"289","10","300033618","AAT","Painting","","",""
"290","10","300033618","AAT","Painting","","",""
"291","10","300033618","AAT","Painting","","",""
"292","10","300033618","AAT","Painting","","",""
"293","10","300033618","AAT","Painting","","",""
"294","10","300033618","AAT","Painting","","",""
"295","10","300033618","AAT","Painting","","",""
"296","10","300033618","AAT","Painting","","",""
"297","10","300033618","AAT","Painting","","",""
"298","10","300033618","AAT","Painting","","",""
"299","10","300033618","AAT","Painting","","",""
"300","10","300033618","AAT","Painting","","",""
"301","10","300033618","AAT","Painting","","",""
"302","10","300033618","AAT","Painting","","",""
"303","10","300033618","AAT","Painting","","",""
"304","10","300033618","AAT","Painting","","",""
"305","10","300033618","AAT","Painting","","",""
"306","10","300033618","AAT","Painting","","",""
"307","10","300033618","AAT","Painting","","",""
"308","10","300033618","AAT","Painting","","",""
"309","10","300033618","AAT","Painting","","",""
"310","10","300033618","AAT","Painting","","",""
"311","10","300033618","AAT","Painting","","",""
"312","10","300033618","AAT","Painting","","",""
"313","10","300033618","AAT","Painting","","",""
"314","10","300033618","AAT","Painting","","",""
"315","10","300033618","AAT","Painting","","",""
"316","10","300033618","AAT","Painting","","",""
"317","10","300033618","AAT","Painting","","",""
"318","10","300033618","AAT","Painting","","",""
"319","10","300033618","AAT","Painting","","",""
"320","10","300033618","AAT","Painting","","",""
"321","10","300033618","AAT","Painting","","",""
"322","10","300033618","AAT","Painting","","",""
"323","10","300033618","AAT","Painting","","",""
"324","10","300033618","AAT","Painting","","",""
"325","10","300033618","AAT","Painting","","",""
"326","10","300033618","AAT","Painting","","",""
"327","10","300033618","AAT","Painting","","",""
"328","10","300033618","AAT","Painting","","",""
"329","10","300033618","AAT","Painting","","",""
"330","10","300033618","AAT","Painting","","",""
"331","10","300033618","AAT","Painting","","",""
"332","10","300033618","AAT","Painting","","",""
"333","10","300033618","AAT","Painting","","",""
"334","10","300033618","AAT","Painting","","",""
"335","10","300033618","AAT","Painting","","",""
"336","10","300033618","AAT","Painting","","",""
"337","10","300033618","AAT","Painting","","",""
"338","10","300033618","AAT","Painting","","",""
"339","10","300033618","AAT","Painting","","",""
"340","10","300033618","AAT","Painting","","",""
"341","10","300033618","AAT","Painting","","",""
"342","10","300033618","AAT","Painting","","",""
"343","10","300033618","AAT","Painting","","",""
"344","10","300033618","AAT","Painting","","",""
"345","10","300033618","AAT","Painting","","",""
"346","10","300033618","AAT","Painting","","",""
"347","10","300033618","AAT","Painting","","",""
"348","10","300033618","AAT","Painting","","",""
"349","10","300033618","AAT","Painting","","",""
"350","10","300033618","AAT","Painting","","",""
"351","10","300033618","AAT","Painting","","",""
"352","10","300033618","AAT","Painting","","",""
"353","10","300033618","AAT","Painting","","",""
"354","10","300033618","AAT","Painting","","",""
"355","10","300033618","AAT","Painting","","",""
"356","10","300033618","AAT","Painting","","",""
"357","10","300033618","AAT","Painting","","",""
"358","10","300033618","AAT","Painting","","",""
"359","10","300033618","AAT","Painting","","",""
"360","10","300033618","AAT","Painting","","",""
"361","10","300033618","AAT","Painting","","",""
"362","10","300033618","AAT","Painting","","",""
"363","10","300033618","AAT","Painting","","",""
"364","10","300033618","AAT","Painting","","",""
"365","10","300033618","AAT","Painting","","",""
"366","10","300033618","AAT","Painting","","",""
"367","10","300033618","AAT","Painting","","",""
"368","10","300033618","AAT","Painting","","",""
"369","10","300033618","AAT","Painting","","",""
"370","10","300033618","AAT","Painting","","",""
"371","10","300033618","AAT","Painting","","",""
"372","10","300033618","AAT","Painting","","",""
"373","10","300033618","AAT","Painting","","",""
"374","10","300033618","AAT","Painting","","",""
"375","10","300033618","AAT","Painting","","",""
"376","10","300033618","AAT","Painting","","",""
"377","10","300033618","AAT","Painting","","",""
"378","10","300033618","AAT","Painting","","",""
"379","10","300033618","AAT","Painting","","",""
"380","10","300033618","AAT","Painting","","",""
"381","10","300033618","AAT","Painting","","",""
"382","10","300033618","AAT","Painting","","",""
"383","10","300033618","AAT","Painting","","",""
"384","10","300033618","AAT","Painting","","",""
"385","10","300033618","AAT","Painting","","",""
"386","10","300033618","AAT","Painting","","",""
"387","10","300033618","AAT","Painting","","",""
"388","10","300033618","AAT","Painting","","",""
"389","10","300033618","AAT","Painting","","",""
"390","10","300033618","AAT","Painting","","",""
"391","10","300033618","AAT","Painting","","",""
"392","10","300033618","AAT","Painting","","",""
"393","10","300033618","AAT","Painting","","",""
"394","10","300033618","AAT","Painting","","",""
"395","10","300033618","AAT","Painting","","",""
"396","10","300033618","AAT","Painting","","",""
"397","10","300033618","AAT","Painting","","",""
"399","10","300033618","AAT","Painting","","",""
"400","10","300033618","AAT","Painting","","",""
"401","10","300033618","AAT","Painting","","",""
"402","10","300033618","AAT","Painting","","",""
"403","10","300033618","AAT","Painting","","",""
"404","10","300033618","AAT","Painting","","",""
"405","10","300033618","AAT","Painting","","",""
"406","10","300033618","AAT","Painting","","",""
"407","10","300033618","AAT","Painting","","",""
"408","10","300033618","AAT","Painting","","",""
"409","10","300033618","AAT","Painting","","",""
"410","10","300033618","AAT","Painting","","",""
"411","10","300033618","AAT","Painting","","",""
"412","10","300033618","AAT","Painting","","",""
"413","10","300033618","AAT","Painting","","",""
"414","10","300033618","AAT","Painting","","",""
"415","10","300033618","AAT","Painting","","",""
"416","10","300033618","AAT","Painting","","",""
"417","10","300033618","AAT","Painting","","",""
"418","10","300033618","AAT","Painting","","",""
"420","10","300033618","AAT","Painting","","",""
"421","10","300033618","AAT","Painting","","",""
"422","10","300033618","AAT","Painting","","",""
"423","10","300033618","AAT","Painting","","",""
"425","10","300033618","AAT","Painting","","",""
"426","10","300033618","AAT","Painting","","",""
"427","10","300033618","AAT","Painting","","",""
"428","10","300033618","AAT","Painting","","",""
"429","10","300033618","AAT","Painting","","",""
"430","10","300033618","AAT","Painting","","",""
"431","10","300033618","AAT","Painting","","",""
"432","10","300033618","AAT","Painting","","",""
"433","10","300033618","AAT","Painting","","",""
"434","10","300033618","AAT","Painting","","",""
"436","10","300033618","AAT","Painting","","",""
"437","10","300033618","AAT","Painting","","",""
"438","10","300033618","AAT","Painting","","",""
"439","10","300033618","AAT","Painting","","",""
"440","10","300033618","AAT","Painting","","",""
"442","10","300033618","AAT","Painting","","",""
"443","10","300033618","AAT","Painting","","",""
"444","10","300033618","AAT","Painting","","",""
"445","10","300033618","AAT","Painting","","",""
"446","10","300033618","AAT","Painting","","",""
"447","10","300033618","AAT","Painting","","",""
"448","10","300033618","AAT","Painting","","",""
"449","10","300033618","AAT","Painting","","",""
"450","10","300033618","AAT","Painting","","",""
"451","10","300033618","AAT","Painting","","",""
"452","10","300033618","AAT","Painting","","",""
"453","10","300033618","AAT","Painting","","",""
"454","10","300033618","AAT","Painting","","",""
"455","10","300033618","AAT","Painting","","",""
"456","10","300033618","AAT","Painting","","",""
"457","10","300033618","AAT","Painting","","",""
"458","10","300033618","AAT","Painting","","",""
"459","10","300033618","AAT","Painting","","",""
"460","10","300033618","AAT","Painting","","",""
"461","10","300033618","AAT","Painting","","",""
"462","10","300033618","AAT","Painting","","",""
"463","10","300033618","AAT","Painting","","",""
"464","10","300033618","AAT","Painting","","",""
"465","10","300033618","AAT","Painting","","",""
"466","10","300033618","AAT","Painting","","",""
"467","10","300033618","AAT","Painting","","",""
"468","10","300033618","AAT","Painting","","",""
"469","10","300033618","AAT","Painting","","",""
"470","10","300033618","AAT","Painting","","",""
"471","10","300033618","AAT","Painting","","",""
"472","10","300033618","AAT","Painting","","",""
"473","10","300033618","AAT","Painting","","",""
"474","10","300033618","AAT","Painting","","",""
"475","10","300033618","AAT","Painting","","",""
"476","10","300033618","AAT","Painting","","",""
"477","10","300033618","AAT","Painting","","",""
"478","10","300033618","AAT","Painting","","",""
"479","10","300033618","AAT","Painting","","",""
"480","10","300033618","AAT","Painting","","",""
"481","10","300033618","AAT","Painting","","",""
"482","10","300033618","AAT","Painting","","",""
"484","10","300033618","AAT","Painting","","",""
"485","10","300033618","AAT","Painting","","",""
"486","10","300033618","AAT","Painting","","",""
"487","10","300033618","AAT","Painting","","",""
"488","10","300033618","AAT","Painting","","",""
"489","10","300033618","AAT","Painting","","",""
"490","10","300033618","AAT","Painting","","",""
"491","10","300033618","AAT","Painting","","",""
"492","10","300033618","AAT","Painting","","",""
"493","10","300033618","AAT","Painting","","",""
"494","10","300033618","AAT","Painting","","",""
"495","10","300033618","AAT","Painting","","",""
"496","10","300033618","AAT","Painting","","",""
"497","10","300033618","AAT","Painting","","",""
"498","10","300033618","AAT","Painting","","",""
"499","10","300033618","AAT","Painting","","",""
"500","10","300033618","AAT","Painting","","",""
"501","10","300033618","AAT","Painting","","",""
"502","10","300033618","AAT","Painting","","",""
"503","10","300033618","AAT","Painting","","",""
"504","10","300033618","AAT","Painting","","",""
"505","10","300033618","AAT","Painting","","",""
"506","10","300033618","AAT","Painting","","",""
"507","10","300033618","AAT","Painting","","",""
"508","10","300033618","AAT","Painting","","",""
"509","10","300033618","AAT","Painting","","",""
"510","10","300033618","AAT","Painting","","",""
"511","10","300033618","AAT","Painting","","",""
"512","10","300033618","AAT","Painting","","",""
"513","10","300033618","AAT","Painting","","",""
"514","10","300033618","AAT","Painting","","",""
"515","10","300033618","AAT","Painting","","",""
"516","10","300033618","AAT","Painting","","",""
"517","10","300033618","AAT","Painting","","",""
"518","10","300033618","AAT","Painting","","",""
"519","10","300033618","AAT","Painting","","",""
"520","10","300033618","AAT","Painting","","",""
"521","10","300033618","AAT","Painting","","",""
"522","10","300033618","AAT","Painting","","",""
"523","10","300033618","AAT","Painting","","",""
"524","10","300033618","AAT","Painting","","",""
"525","10","300033618","AAT","Painting","","",""
"526","10","300033618","AAT","Painting","","",""
"527","10","300033618","AAT","Painting","","",""
"528","10","300033618","AAT","Painting","","",""
"529","10","300033618","AAT","Painting","","",""
"530","10","300033618","AAT","Painting","","",""
"531","10","300033618","AAT","Painting","","",""
"532","10","300033618","AAT","Painting","","",""
"533","10","300033618","AAT","Painting","","",""
"534","10","300033618","AAT","Painting","","",""
"535","10","300033618","AAT","Painting","","",""
"536","10","300033618","AAT","Painting","","",""
"537","10","300033618","AAT","Painting","","",""
"538","10","300033618","AAT","Painting","","",""
"539","10","300033618","AAT","Painting","","",""
"540","10","300033618","AAT","Painting","","",""
"541","10","300033618","AAT","Painting","","",""
"542","10","300033618","AAT","Painting","","",""
"543","10","300033618","AAT","Painting","","",""
"544","10","300033618","AAT","Painting","","",""
"545","10","300033618","AAT","Painting","","",""
"546","10","300033618","AAT","Painting","","",""
"547","10","300033618","AAT","Painting","","",""
"548","10","300033618","AAT","Painting","","",""
"549","10","300033618","AAT","Painting","","",""
"550","10","300033618","AAT","Painting","","",""
"551","10","300033618","AAT","Painting","","",""
"552","10","300033618","AAT","Painting","","",""
"553","10","300033618","AAT","Painting","","",""
"554","10","300033618","AAT","Painting","","",""
"555","10","300033618","AAT","Painting","","",""
"556","10","300033618","AAT","Painting","","",""
"557","10","300033618","AAT","Painting","","",""
"558","10","300033618","AAT","Painting","","",""
"559","10","300033618","AAT","Painting","","",""
"560","10","300033618","AAT","Painting","","",""
"561","10","300033618","AAT","Painting","","",""
"562","10","300033618","AAT","Painting","","",""
"563","10","300033618","AAT","Painting","","",""
"564","10","300033618","AAT","Painting","","",""
"565","10","300033618","AAT","Painting","","",""
"566","10","300033618","AAT","Painting","","",""
"567","10","300033618","AAT","Painting","","",""
"568","10","300033618","AAT","Painting","","",""
"569","10","300033618","AAT","Painting","","",""
"570","10","300033618","AAT","Painting","","",""
"571","10","300033618","AAT","Painting","","",""
"572","10","300033618","AAT","Painting","","",""
"573","10","300033618","AAT","Painting","","",""
"574","10","300033618","AAT","Painting","","",""
"575","10","300033618","AAT","Painting","","",""
"576","10","300033618","AAT","Painting","","",""
"577","10","300033618","AAT","Painting","","",""
"578","10","300033618","AAT","Painting","","",""
"579","10","300033618","AAT","Painting","","",""
"580","10","300033618","AAT","Painting","","",""
"581","10","300033618","AAT","Painting","","",""
"582","10","300033618","AAT","Painting","","",""
"583","10","300033618","AAT","Painting","","",""
"584","10","300033618","AAT","Painting","","",""
"585","10","300033618","AAT","Painting","","",""
"586","10","300033618","AAT","Painting","","",""
"587","10","300033618","AAT","Painting","","",""
"588","10","300033618","AAT","Painting","","",""
"589","10","300033618","AAT","Painting","","",""
"590","10","300033618","AAT","Painting","","",""
"591","10","300033618","AAT","Painting","","",""
"592","10","300033618","AAT","Painting","","",""
"593","10","300033618","AAT","Painting","","",""
"594","10","300033618","AAT","Painting","","",""
"595","10","300033618","AAT","Painting","","",""
"596","10","300033618","AAT","Painting","","",""
"597","10","300033618","AAT","Painting","","",""
"598","10","300033618","AAT","Painting","","",""
"599","10","300033618","AAT","Painting","","",""
"600","10","300033618","AAT","Painting","","",""
"601","10","300033618","AAT","Painting","","",""
"602","10","300033618","AAT","Painting","","",""
"603","10","300033618","AAT","Painting","","",""
"604","10","300033618","AAT","Painting","","",""
"605","10","300033618","AAT","Painting","","",""
"606","10","300033618","AAT","Painting","","",""
"607","10","300033618","AAT","Painting","","",""
"608","10","300033618","AAT","Painting","","",""
"609","10","300033618","AAT","Painting","","",""
"610","10","300033618","AAT","Painting","","",""
"611","10","300033618","AAT","Painting","","",""
"613","10","300033618","AAT","Painting","","",""
"615","10","300033618","AAT","Painting","","",""
"616","10","300033618","AAT","Painting","","",""
"617","10","300033618","AAT","Painting","","",""
"618","10","300033618","AAT","Painting","","",""
"619","10","300033618","AAT","Painting","","",""
"620","10","300033618","AAT","Painting","","",""
"621","10","300033618","AAT","Painting","","",""
"622","10","300033618","AAT","Painting","","",""
"623","10","300033618","AAT","Painting","","",""
"624","10","300033618","AAT","Painting","","",""
"625","10","300033618","AAT","Painting","","",""
"626","10","300033618","AAT","Painting","","",""
"627","10","300033618","AAT","Painting","","",""
"628","10","300033618","AAT","Painting","","",""
"630","10","300033618","AAT","Painting","","",""
"631","10","300033618","AAT","Painting","","",""
"632","10","300033618","AAT","Painting","","",""
"633","10","300033618","AAT","Painting","","",""
"634","10","300033618","AAT","Painting","","",""
"635","10","300033618","AAT","Painting","","",""
"636","10","300033618","AAT","Painting","","",""
"637","10","300033618","AAT","Painting","","",""
"638","10","300033618","AAT","Painting","","",""
"639","10","300033618","AAT","Painting","","",""
"640","10","300033618","AAT","Painting","","",""
"641","10","300033618","AAT","Painting","","",""
"642","10","300033618","AAT","Painting","","",""
"643","10","300033618","AAT","Painting","","",""
"644","10","300033618","AAT","Painting","","",""
"645","10","300033618","AAT","Painting","","",""
"646","10","300033618","AAT","Painting","","",""
"647","10","300033618","AAT","Painting","","",""
"648","10","300033618","AAT","Painting","","",""
"649","10","300033618","AAT","Painting","","",""
"650","10","300033618","AAT","Painting","","",""
"651","10","300033618","AAT","Painting","","",""
"652","10","300033618","AAT","Painting","","",""
"653","10","300033618","AAT","Painting","","",""
"654","10","300033618","AAT","Painting","","",""
"655","10","300033618","AAT","Painting","","",""
"656","10","300033618","AAT","Painting","","",""
"658","10","300033618","AAT","Painting","","",""
"659","10","300033618","AAT","Painting","","",""
"660","10","300033618","AAT","Painting","","",""
"661","10","300033618","AAT","Painting","","",""
"662","10","300033618","AAT","Painting","","",""
"663","10","300033618","AAT","Painting","","",""
"664","10","300033618","AAT","Painting","","",""
"665","10","300033618","AAT","Painting","","",""
"666","10","300033618","AAT","Painting","","",""
"667","10","300033618","AAT","Painting","","",""
"668","10","300033618","AAT","Painting","","",""
"669","10","300033618","AAT","Painting","","",""
"670","10","300033618","AAT","Painting","","",""
"671","10","300033618","AAT","Painting","","",""
"672","10","300033618","AAT","Painting","","",""
"673","10","300033618","AAT","Painting","","",""
"674","10","300033618","AAT","Painting","","",""
"675","10","300033618","AAT","Painting","","",""
"676","10","300033618","AAT","Painting","","",""
"677","10","300033618","AAT","Painting","","",""
"678","10","300033618","AAT","Painting","","",""
"679","10","300033618","AAT","Painting","","",""
"680","10","300033618","AAT","Painting","","",""
"681","10","300033618","AAT","Painting","","",""
"682","10","300033618","AAT","Painting","","",""
"683","10","300033618","AAT","Painting","","",""
"684","10","300033618","AAT","Painting","","",""
"685","10","300033618","AAT","Painting","","",""
"686","10","300033618","AAT","Painting","","",""
"687","10","300033618","AAT","Painting","","",""
"688","10","300033618","AAT","Painting","","",""
"689","10","300033618","AAT","Painting","","",""
"690","10","300033618","AAT","Painting","","",""
"691","10","300033618","AAT","Painting","","",""
"692","10","300033618","AAT","Painting","","",""
"693","10","300033618","AAT","Painting","","",""
"694","10","300033618","AAT","Painting","","",""
"695","10","300033618","AAT","Painting","","",""
"696","10","300033618","AAT","Painting","","",""
"697","10","300033618","AAT","Painting","","",""
"698","10","300033618","AAT","Painting","","",""
"699","10","300033618","AAT","Painting","","",""
"700","10","300033618","AAT","Painting","","",""
"701","10","300033618","AAT","Painting","","",""
"702","10","300033618","AAT","Painting","","",""
"703","10","300033618","AAT","Painting","","",""
"704","10","300033618","AAT","Painting","","",""
"705","10","300033618","AAT","Painting","","",""
"706","10","300033618","AAT","Painting","","",""
"707","10","300033618","AAT","Painting","","",""
"708","10","300033618","AAT","Painting","","",""
"709","10","300033618","AAT","Painting","","",""
"710","10","300033618","AAT","Painting","","",""
"711","10","300033618","AAT","Painting","","",""
"712","10","300033618","AAT","Painting","","",""
"713","10","300033618","AAT","Painting","","",""
"714","10","300033618","AAT","Painting","","",""
"715","10","300033618","AAT","Painting","","",""
"716","10","300033618","AAT","Painting","","",""
"717","10","300033618","AAT","Painting","","",""
"718","10","300033618","AAT","Painting","","",""
"719","10","300033618","AAT","Painting","","",""
"720","10","300033618","AAT","Painting","","",""
"721","10","300033618","AAT","Painting","","",""
"722","10","300033618","AAT","Painting","","",""
"723","10","300033618","AAT","Painting","","",""
"724","10","300033618","AAT","Painting","","",""
"725","10","300033618","AAT","Painting","","",""
"726","10","300033618","AAT","Painting","","",""
"727","10","300033618","AAT","Painting","","",""
"728","10","300033618","AAT","Painting","","",""
"729","10","300033618","AAT","Painting","","",""
"730","10","300033618","AAT","Painting","","",""
"731","10","300033618","AAT","Painting","","",""
"732","10","300033618","AAT","Painting","","",""
"733","10","300033618","AAT","Painting","","",""
"734","10","300033618","AAT","Painting","","",""
"735","10","300033618","AAT","Painting","","",""
"736","10","300033618","AAT","Painting","","",""
"737","10","300033618","AAT","Painting","","",""
"738","10","300033618","AAT","Painting","","",""
"739","10","300033618","AAT","Painting","","",""
"740","10","300033618","AAT","Painting","","",""
"741","10","300033618","AAT","Painting","","",""
"742","10","300033618","AAT","Painting","","",""
"744","10","300033618","AAT","Painting","","",""
"745","10","300033618","AAT","Painting","","",""
"746","10","300033618","AAT","Painting","","",""
"747","10","300033618","AAT","Painting","","",""
"748","10","300033618","AAT","Painting","","",""
"749","10","300033618","AAT","Painting","","",""
"750","10","300033618","AAT","Painting","","",""
"751","10","300033618","AAT","Painting","","",""
"752","10","300033618","AAT","Painting","","",""
