"ID","objRightID","ConstituentID","NameID","DisplayOrder","RoleID","TableID","Prefix","Suffix","RoletypeID","Active","Displayed","DisplayName"
"66401","42172","11349","13139","2","84","126","","","19","1","1","George Shaw"
"66401","42172","1356","4118","3","84","126","","","19","1","1","The Paragon Press"
"7194","42425","1072","7330","2","84","126","","","19","1","1","Christopher Le Brun"
"7168","42546","1072","7330","2","84","126","","","19","1","1","Christopher Le Brun"
"62176","42633","9098","3855","2","84","126","Estate of","","19","1","1","Estate of Pauline Baynes"
"62714","42786","564","4199","2","84","126","Estate of","","19","1","1","Estate of Frank William Brangwyn"
"66398","42853","11349","13139","2","84","126","","","19","1","1","George Shaw"
"66398","42853","1356","4118","3","84","126","","","19","1","1","The Paragon Press"
"7191","43003","1072","7330","2","84","126","","","19","1","1","Christopher Le Brun"
"7174","43048","1072","7330","2","84","126","","","19","1","1","Christopher Le Brun"
"66155","43693","10754","12175","1","84","126","","","19","1","1","Michael Lyons"
"62182","43721","9098","3855","2","84","126","Estate of","","19","1","1","Estate of Pauline Baynes"
"7203","43781","1072","7330","2","84","126","","","19","1","1","Christopher Le Brun"
"7160","43846","1072","7330","2","84","126","","","19","1","1","Christopher Le Brun"
"63782","43962","588","3920","2","84","126","","","19","1","1","John Bellany"
"7177","43978","1072","7330","2","84","126","","","19","1","1","Christopher Le Brun"
"66158","44190","10754","12175","1","84","126","","","19","1","1","Michael Lyons"
"7200","44467","1072","7330","2","84","126","","","19","1","1","Christopher Le Brun"
"62179","44557","9098","3855","2","84","126","Estate of","","19","1","1","Estate of Pauline Baynes"
"66404","44599","11349","13139","2","84","126","","","19","1","1","George Shaw"
"66404","44599","1356","4118","3","84","126","","","19","1","1","The Paragon Press"
"7157","44677","1072","7330","2","84","126","","","19","1","1","Christopher Le Brun"
"66152","44745","10754","12175","1","84","126","","","19","1","1","Michael Lyons"
"66407","44871","11349","13139","2","84","126","","","19","1","1","George Shaw"
"66407","44871","1356","4118","3","84","126","","","19","1","1","The Paragon Press"
"7197","45041","1072","7330","2","84","126","","","19","1","1","Christopher Le Brun"
"7180","45112","1072","7330","2","84","126","","","19","1","1","Christopher Le Brun"
"7169","45259","1072","7330","2","84","126","","","19","1","1","Christopher Le Brun"
"7186","45385","1072","7330","2","84","126","","","19","1","1","Christopher Le Brun"
"7183","46027","1072","7330","2","84","126","","","19","1","1","Christopher Le Brun"
"66410","46061","11349","13139","2","84","126","","","19","1","1","George Shaw"
"66410","46061","1356","4118","3","84","126","","","19","1","1","The Paragon Press"
"7189","46304","1072","7330","2","84","126","","","19","1","1","Christopher Le Brun"
"7206","46429","1072","7330","2","84","126","","","19","1","1","Christopher Le Brun"
"7163","46675","1072","7330","2","84","126","","","19","1","1","Christopher Le Brun"
"66153","47011","10754","12175","1","84","126","","","19","1","1","Michael Lyons"
"66399","47080","11349","13139","2","84","126","","","19","1","1","George Shaw"
"66399","47080","1356","4118","3","84","126","","","19","1","1","The Paragon Press"
"7175","47282","1072","7330","2","84","126","","","19","1","1","Christopher Le Brun"
"7192","47460","1072","7330","2","84","126","","","19","1","1","Christopher Le Brun"
"62177","47840","9098","3855","2","84","126","Estate of","","19","1","1","Estate of Pauline Baynes"
"7172","48085","1072","7330","2","84","126","","","19","1","1","Christopher Le Brun"
"66402","48110","11349","13139","2","84","126","","","19","1","1","George Shaw"
"66402","48110","1356","4118","3","84","126","","","19","1","1","The Paragon Press"
"2927","48335","901","10768","1","84","126","","","19","1","1","John Walker"
"7195","48343","1072","7330","2","84","126","","","19","1","1","Christopher Le Brun"
"7184","48716","1072","7330","2","84","126","","","19","1","1","Christopher Le Brun"
"62180","48739","9098","3855","2","84","126","Estate of","","19","1","1","Estate of Pauline Baynes"
"7201","48795","1072","7330","2","84","126","","","19","1","1","Christopher Le Brun"
"7158","48848","1072","7330","2","84","126","","","19","1","1","Christopher Le Brun"
"63783","49013","2258","3919","2","84","126","","","19","1","1","Stefano della Bella"
"66408","49050","11349","13139","2","84","126","","","19","1","1","George Shaw"
"66408","49050","1356","4118","3","84","126","","","19","1","1","The Paragon Press"
"4244","49094","1072","7330","2","84","126","","","19","1","1","Christopher Le Brun"
"7164","49149","1072","7330","2","84","126","","","19","1","1","Christopher Le Brun"
"7181","49311","1072","7330","2","84","126","","","19","1","1","Christopher Le Brun"
"7198","49452","1072","7330","2","84","126","","","19","1","1","Christopher Le Brun"
"66156","49621","10754","12175","1","84","126","","","19","1","1","Michael Lyons"
"7204","49713","1072","7330","2","84","126","","","19","1","1","Christopher Le Brun"
"62183","49866","9098","3855","2","84","126","Estate of","","19","1","1","Estate of Pauline Baynes"
"7161","49962","1072","7330","2","84","126","","","19","1","1","Christopher Le Brun"
"66405","50061","11349","13139","2","84","126","","","19","1","1","George Shaw"
"66405","50061","1356","4118","3","84","126","","","19","1","1","The Paragon Press"
"7178","50090","1072","7330","2","84","126","","","19","1","1","Christopher Le Brun"
"7190","50698","1072","7330","2","84","126","","","19","1","1","Christopher Le Brun"
"7187","51280","1072","7330","2","84","126","","","19","1","1","Christopher Le Brun"
"7170","51355","1072","7330","2","84","126","","","19","1","1","Christopher Le Brun"
"4004","51441","535","10923","2","84","126","Estate of","","19","1","1","Estate of John Wells"
"7167","51955","1072","7330","2","84","126","","","19","1","1","Christopher Le Brun"
"62178","52004","9098","3855","2","84","126","Estate of","","19","1","1","Estate of Pauline Baynes"
"7173","52243","1072","7330","2","84","126","","","19","1","1","Christopher Le Brun"
"66403","52266","11349","13139","2","84","126","","","19","1","1","George Shaw"
"66403","52266","1356","4118","3","84","126","","","19","1","1","The Paragon Press"
"66151","52416","10754","12175","1","84","126","","","19","1","1","Michael Lyons"
"66406","52540","11349","13139","2","84","126","","","19","1","1","George Shaw"
"66406","52540","1356","4118","3","84","126","","","19","1","1","The Paragon Press"
"7179","52578","1072","7330","2","84","126","","","19","1","1","Christopher Le Brun"
"7196","52725","1072","7330","2","84","126","","","19","1","1","Christopher Le Brun"
"66154","52877","10754","12175","1","84","126","","","19","1","1","Michael Lyons"
"66400","52940","11349","13139","2","84","126","","","19","1","1","George Shaw"
"66400","52940","1356","4118","3","84","126","","","19","1","1","The Paragon Press"
"62181","53109","9098","3855","2","84","126","Estate of","","19","1","1","Estate of Pauline Baynes"
"7193","53298","1072","7330","2","84","126","","","19","1","1","Christopher Le Brun"
"7176","53337","1072","7330","2","84","126","","","19","1","1","Christopher Le Brun"
"62175","53507","9098","3855","2","84","126","Estate of","","19","1","1","Estate of Pauline Baynes"
"7199","53606","1072","7330","2","84","126","","","19","1","1","Christopher Le Brun"
"66658","53919","11469","13273","2","84","126","","","19","1","1","Anish Kapoor"
"66715","53920","11469","13273","2","84","126","","","19","1","1","Anish Kapoor"
"66716","53921","11469","13273","2","84","126","","","19","1","1","Anish Kapoor"
"66717","53922","11469","13273","2","84","126","","","19","1","1","Anish Kapoor"
"66718","53923","11469","13273","2","84","126","","","19","1","1","Anish Kapoor"
"66719","53924","11469","13273","2","84","126","","","19","1","1","Anish Kapoor"
"66720","53925","11469","13273","2","84","126","","","19","1","1","Anish Kapoor"
"66721","53926","11469","13273","2","84","126","","","19","1","1","Anish Kapoor"
"66722","53927","11469","13273","2","84","126","","","19","1","1","Anish Kapoor"
"66723","53928","11469","13273","2","84","126","","","19","1","1","Anish Kapoor"
"66724","53929","11469","13273","2","84","126","","","19","1","1","Anish Kapoor"
"66773","53938","11349","13139","2","84","126","","","19","1","1","George Shaw"
"66773","53938","1356","4118","3","84","126","","","19","1","1","The Paragon Press"
"63968","53946","5968","5880","2","84","126","","","19","1","1","Henrietta Garnett"
"63968","53946","11553","13381","3","84","126","","","19","1","1","Pandora Smith"
"63993","53959","6304","13664","2","84","126","","","19","1","1","L.S. Lowry Estate"
"63992","53960","6304","13664","2","84","126","","","19","1","1","L.S. Lowry Estate"
"63991","53961","6304","13664","2","84","126","","","19","1","1","L.S. Lowry Estate"
"63990","53964","6304","13664","2","84","126","","","19","1","1","L.S. Lowry Estate"
"63989","53965","6304","13664","2","84","126","","","19","1","1","L.S. Lowry Estate"
"63938","53973","633","724","1","84","126","Estate of","","19","1","1","Estate of Reg Butler"
"64011","53981","557","10504","1","84","126","Estate of","","19","1","1","Estate of John Tunnard"
"63967","54005","5968","5880","2","84","126","","","19","1","1","Henrietta Garnett"
"63967","54005","11553","13381","3","84","126","","","19","1","1","Pandora Smith"
"63940","54018","633","724","1","84","126","Estate of","","19","1","1","Estate of Reg Butler"
"63939","54019","633","724","1","84","126","Estate of","","19","1","1","Estate of Reg Butler"
"56990","54100","7480","5194","1","84","126","","","19","1","1","Emmanuelle Delmas-Glass"
