"ID","Rlink"
"11075","http://collections.britishart.yale.edu/vufind/Record/3647591"
"11076","http://collections.britishart.yale.edu/vufind/Record/3647592"
"11081","http://collections.britishart.yale.edu/vufind/Record/3647596"
"11082","http://collections.britishart.yale.edu/vufind/Record/3647597"
"11083","http://collections.britishart.yale.edu/vufind/Record/3647598"
"11084","http://collections.britishart.yale.edu/vufind/Record/3647599"
"11085","http://collections.britishart.yale.edu/vufind/Record/3647600"
"11086","http://collections.britishart.yale.edu/vufind/Record/3647601"
"11087","http://collections.britishart.yale.edu/vufind/Record/3647602"
"11091","http://collections.britishart.yale.edu/vufind/Record/3647604"
"11093","http://collections.britishart.yale.edu/vufind/Record/3647606"
"11094","http://collections.britishart.yale.edu/vufind/Record/3647607"
"11095","http://collections.britishart.yale.edu/vufind/Record/3647608"
"11096","http://collections.britishart.yale.edu/vufind/Record/3647609"
"11097","http://collections.britishart.yale.edu/vufind/Record/3647610"
"11098","http://collections.britishart.yale.edu/vufind/Record/3647611"
"11099","http://collections.britishart.yale.edu/vufind/Record/3647612"
"11100","http://collections.britishart.yale.edu/vufind/Record/3647613"
"11101","http://collections.britishart.yale.edu/vufind/Record/3647614"
"11102","http://collections.britishart.yale.edu/vufind/Record/3647615"
"11103","http://collections.britishart.yale.edu/vufind/Record/3647616"
"11104","http://collections.britishart.yale.edu/vufind/Record/3647617"
"11105","http://collections.britishart.yale.edu/vufind/Record/3647618"
"11106","http://collections.britishart.yale.edu/vufind/Record/3647619"
"11107","http://collections.britishart.yale.edu/vufind/Record/3647620"
"11108","http://collections.britishart.yale.edu/vufind/Record/3647621"
"11109","http://collections.britishart.yale.edu/vufind/Record/3647622"
"11110","http://collections.britishart.yale.edu/vufind/Record/3647623"
"11111","http://collections.britishart.yale.edu/vufind/Record/3647624"
"11112","http://collections.britishart.yale.edu/vufind/Record/3647625"
"11113","http://collections.britishart.yale.edu/vufind/Record/3647626"
"11114","http://collections.britishart.yale.edu/vufind/Record/3647627"
"11115","http://collections.britishart.yale.edu/vufind/Record/3647628"
"11116","http://collections.britishart.yale.edu/vufind/Record/3647629"
"11117","http://collections.britishart.yale.edu/vufind/Record/3647630"
"11118","http://collections.britishart.yale.edu/vufind/Record/3647631"
"11119","http://collections.britishart.yale.edu/vufind/Record/3647632"
"11120","http://collections.britishart.yale.edu/vufind/Record/3647633"
"11121","http://collections.britishart.yale.edu/vufind/Record/3647634"
"11122","http://collections.britishart.yale.edu/vufind/Record/3647635"
"11123","http://collections.britishart.yale.edu/vufind/Record/3647636"
"11124","http://collections.britishart.yale.edu/vufind/Record/3647637"
"11125","http://collections.britishart.yale.edu/vufind/Record/3647638"
"11126","http://collections.britishart.yale.edu/vufind/Record/3647639"
"11127","http://collections.britishart.yale.edu/vufind/Record/3647640"
"11128","http://collections.britishart.yale.edu/vufind/Record/3647641"
"11129","http://collections.britishart.yale.edu/vufind/Record/3647642"
"11130","http://collections.britishart.yale.edu/vufind/Record/3647643"
"11131","http://collections.britishart.yale.edu/vufind/Record/3647644"
"11132","http://collections.britishart.yale.edu/vufind/Record/3647645"
"11133","http://collections.britishart.yale.edu/vufind/Record/3647646"
"11134","http://collections.britishart.yale.edu/vufind/Record/3647647"
"11135","http://collections.britishart.yale.edu/vufind/Record/3647648"
"11137","http://collections.britishart.yale.edu/vufind/Record/3647650"
"11138","http://collections.britishart.yale.edu/vufind/Record/3647651"
"11139","http://collections.britishart.yale.edu/vufind/Record/3647652"
"11140","http://collections.britishart.yale.edu/vufind/Record/3647653"
"11141","http://collections.britishart.yale.edu/vufind/Record/3647654"
"11142","http://collections.britishart.yale.edu/vufind/Record/3647655"
"11144","http://collections.britishart.yale.edu/vufind/Record/3647657"
"11145","http://collections.britishart.yale.edu/vufind/Record/3647658"
"11155","http://collections.britishart.yale.edu/vufind/Record/3647661"
"11156","http://collections.britishart.yale.edu/vufind/Record/3647662"
"11157","http://collections.britishart.yale.edu/vufind/Record/3647663"
"11158","http://collections.britishart.yale.edu/vufind/Record/3647664"
"11159","http://collections.britishart.yale.edu/vufind/Record/3647665"
"11161","http://collections.britishart.yale.edu/vufind/Record/3647667"
"11162","http://collections.britishart.yale.edu/vufind/Record/3647668"
"11163","http://collections.britishart.yale.edu/vufind/Record/3647669"
"11164","http://collections.britishart.yale.edu/vufind/Record/3647670"
"11165","http://collections.britishart.yale.edu/vufind/Record/3647671"
"11166","http://collections.britishart.yale.edu/vufind/Record/3647672"
"11167","http://collections.britishart.yale.edu/vufind/Record/3647673"
"11168","http://collections.britishart.yale.edu/vufind/Record/3647674"
"11169","http://collections.britishart.yale.edu/vufind/Record/3647675"
"11170","http://collections.britishart.yale.edu/vufind/Record/3647676"
"11172","http://collections.britishart.yale.edu/vufind/Record/3647678"
"11173","http://collections.britishart.yale.edu/vufind/Record/3647679"
"11175","http://collections.britishart.yale.edu/vufind/Record/3647681"
"11181","http://collections.britishart.yale.edu/vufind/Record/3647682"
"11182","http://collections.britishart.yale.edu/vufind/Record/3647683"
"11184","http://collections.britishart.yale.edu/vufind/Record/3647685"
"11187","http://collections.britishart.yale.edu/vufind/Record/3647688"
"11188","http://collections.britishart.yale.edu/vufind/Record/3647689"
"11189","http://collections.britishart.yale.edu/vufind/Record/3647690"
"11193","http://collections.britishart.yale.edu/vufind/Record/3647694"
"11197","http://collections.britishart.yale.edu/vufind/Record/3647698"
"11203","http://collections.britishart.yale.edu/vufind/Record/3647703"
"11204","http://collections.britishart.yale.edu/vufind/Record/3647704"
"11205","http://collections.britishart.yale.edu/vufind/Record/3647705"
"11206","http://collections.britishart.yale.edu/vufind/Record/3647706"
"11207","http://collections.britishart.yale.edu/vufind/Record/3647707"
"10160","http://collections.britishart.yale.edu/vufind/Record/3647710"
"10161","http://collections.britishart.yale.edu/vufind/Record/3647711"
"10162","http://collections.britishart.yale.edu/vufind/Record/3647712"
"10163","http://collections.britishart.yale.edu/vufind/Record/3647713"
"10169","http://collections.britishart.yale.edu/vufind/Record/3647719"
"10194","http://collections.britishart.yale.edu/vufind/Record/3647736"
"10197","http://collections.britishart.yale.edu/vufind/Record/3647737"
"10198","http://collections.britishart.yale.edu/vufind/Record/3647738"
"10238","http://collections.britishart.yale.edu/vufind/Record/3647741"
"10240","http://collections.britishart.yale.edu/vufind/Record/3647742"
"10243","http://collections.britishart.yale.edu/vufind/Record/3647743"
"10245","http://collections.britishart.yale.edu/vufind/Record/3647744"
"10253","http://collections.britishart.yale.edu/vufind/Record/3647745"
"10255","http://collections.britishart.yale.edu/vufind/Record/3647746"
"10256","http://collections.britishart.yale.edu/vufind/Record/3647747"
"10257","http://collections.britishart.yale.edu/vufind/Record/3647748"
"10258","http://collections.britishart.yale.edu/vufind/Record/3647749"
"10271","http://collections.britishart.yale.edu/vufind/Record/3647762"
"10272","http://collections.britishart.yale.edu/vufind/Record/3647763"
"10274","http://collections.britishart.yale.edu/vufind/Record/3647764"
"10276","http://collections.britishart.yale.edu/vufind/Record/3647765"
"10282","http://collections.britishart.yale.edu/vufind/Record/3647766"
"10301","http://collections.britishart.yale.edu/vufind/Record/3647783"
"10302","http://collections.britishart.yale.edu/vufind/Record/3647784"
"10303","http://collections.britishart.yale.edu/vufind/Record/3647785"
"10305","http://collections.britishart.yale.edu/vufind/Record/3647787"
"10306","http://collections.britishart.yale.edu/vufind/Record/3647788"
"10307","http://collections.britishart.yale.edu/vufind/Record/3647789"
"10308","http://collections.britishart.yale.edu/vufind/Record/3647790"
"10309","http://collections.britishart.yale.edu/vufind/Record/3647791"
"10311","http://collections.britishart.yale.edu/vufind/Record/3647792"
"10312","http://collections.britishart.yale.edu/vufind/Record/3647793"
"10314","http://collections.britishart.yale.edu/vufind/Record/3647794"
"10315","http://collections.britishart.yale.edu/vufind/Record/3647795"
"10317","http://collections.britishart.yale.edu/vufind/Record/3647796"
"10319","http://collections.britishart.yale.edu/vufind/Record/3647797"
"10321","http://collections.britishart.yale.edu/vufind/Record/3647798"
"10322","http://collections.britishart.yale.edu/vufind/Record/3647799"
"10323","http://collections.britishart.yale.edu/vufind/Record/3647800"
"10325","http://collections.britishart.yale.edu/vufind/Record/3647801"
"10326","http://collections.britishart.yale.edu/vufind/Record/3647802"
"10327","http://collections.britishart.yale.edu/vufind/Record/3647803"
"10333","http://collections.britishart.yale.edu/vufind/Record/3647804"
"10334","http://collections.britishart.yale.edu/vufind/Record/3647805"
"10335","http://collections.britishart.yale.edu/vufind/Record/3647806"
"10339","http://collections.britishart.yale.edu/vufind/Record/3647810"
"10344","http://collections.britishart.yale.edu/vufind/Record/3647814"
"10346","http://collections.britishart.yale.edu/vufind/Record/3647816"
"10352","http://collections.britishart.yale.edu/vufind/Record/3647822"
"10353","http://collections.britishart.yale.edu/vufind/Record/3647823"
"10365","http://collections.britishart.yale.edu/vufind/Record/3647833"
"10366","http://collections.britishart.yale.edu/vufind/Record/3647834"
"10367","http://collections.britishart.yale.edu/vufind/Record/3647835"
"10373","http://collections.britishart.yale.edu/vufind/Record/3647841"
"10374","http://collections.britishart.yale.edu/vufind/Record/3647842"
"10375","http://collections.britishart.yale.edu/vufind/Record/3647843"
"10376","http://collections.britishart.yale.edu/vufind/Record/3647844"
"10377","http://collections.britishart.yale.edu/vufind/Record/3647845"
"10389","http://collections.britishart.yale.edu/vufind/Record/3647855"
"10391","http://collections.britishart.yale.edu/vufind/Record/3647857"
"10392","http://collections.britishart.yale.edu/vufind/Record/3647858"
"10394","http://collections.britishart.yale.edu/vufind/Record/3647860"
"10395","http://collections.britishart.yale.edu/vufind/Record/3647861"
"10396","http://collections.britishart.yale.edu/vufind/Record/3647862"
"10397","http://collections.britishart.yale.edu/vufind/Record/3647863"
"10398","http://collections.britishart.yale.edu/vufind/Record/3647864"
"10399","http://collections.britishart.yale.edu/vufind/Record/3647865"
"10400","http://collections.britishart.yale.edu/vufind/Record/3647866"
"10401","http://collections.britishart.yale.edu/vufind/Record/3647867"
"10402","http://collections.britishart.yale.edu/vufind/Record/3647868"
"10407","http://collections.britishart.yale.edu/vufind/Record/3647872"
"10408","http://collections.britishart.yale.edu/vufind/Record/3647873"
"10409","http://collections.britishart.yale.edu/vufind/Record/3647874"
"10410","http://collections.britishart.yale.edu/vufind/Record/3647875"
"10416","http://collections.britishart.yale.edu/vufind/Record/3647881"
"10417","http://collections.britishart.yale.edu/vufind/Record/3647882"
"10418","http://collections.britishart.yale.edu/vufind/Record/3647883"
"10419","http://collections.britishart.yale.edu/vufind/Record/3647884"
"10420","http://collections.britishart.yale.edu/vufind/Record/3647885"
"10421","http://collections.britishart.yale.edu/vufind/Record/3647886"
"10432","http://collections.britishart.yale.edu/vufind/Record/3647896"
"10433","http://collections.britishart.yale.edu/vufind/Record/3647897"
"10434","http://collections.britishart.yale.edu/vufind/Record/3647898"
"10435","http://collections.britishart.yale.edu/vufind/Record/3647899"
"10436","http://collections.britishart.yale.edu/vufind/Record/3647900"
"10437","http://collections.britishart.yale.edu/vufind/Record/3647901"
"10440","http://collections.britishart.yale.edu/vufind/Record/3647904"
"10474","http://collections.britishart.yale.edu/vufind/Record/3647918"
"10475","http://collections.britishart.yale.edu/vufind/Record/3647919"
"10476","http://collections.britishart.yale.edu/vufind/Record/3647920"
"10477","http://collections.britishart.yale.edu/vufind/Record/3647921"
"10478","http://collections.britishart.yale.edu/vufind/Record/3647922"
"10479","http://collections.britishart.yale.edu/vufind/Record/3647923"
"10480","http://collections.britishart.yale.edu/vufind/Record/3647924"
"10481","http://collections.britishart.yale.edu/vufind/Record/3647925"
"10482","http://collections.britishart.yale.edu/vufind/Record/3647926"
"10483","http://collections.britishart.yale.edu/vufind/Record/3647927"
"10484","http://collections.britishart.yale.edu/vufind/Record/3647928"
"10485","http://collections.britishart.yale.edu/vufind/Record/3647929"
"10486","http://collections.britishart.yale.edu/vufind/Record/3647930"
"10487","http://collections.britishart.yale.edu/vufind/Record/3647931"
"10501","http://collections.britishart.yale.edu/vufind/Record/3647944"
"10502","http://collections.britishart.yale.edu/vufind/Record/3647945"
"10503","http://collections.britishart.yale.edu/vufind/Record/3647946"
"10509","http://collections.britishart.yale.edu/vufind/Record/3647950"
"10526","http://collections.britishart.yale.edu/vufind/Record/3647963"
"10527","http://collections.britishart.yale.edu/vufind/Record/3647964"
"10528","http://collections.britishart.yale.edu/vufind/Record/3647965"
"10529","http://collections.britishart.yale.edu/vufind/Record/3647966"
"10530","http://collections.britishart.yale.edu/vufind/Record/3647967"
"10531","http://collections.britishart.yale.edu/vufind/Record/3647968"
"10546","http://collections.britishart.yale.edu/vufind/Record/3647980"
"10559","http://collections.britishart.yale.edu/vufind/Record/3647981"
"10560","http://collections.britishart.yale.edu/vufind/Record/3647982"
"10561","http://collections.britishart.yale.edu/vufind/Record/3647983"
"10601","http://collections.britishart.yale.edu/vufind/Record/3648019"
"10602","http://collections.britishart.yale.edu/vufind/Record/3648020"
"10603","http://collections.britishart.yale.edu/vufind/Record/3648021"
"10604","http://collections.britishart.yale.edu/vufind/Record/3648022"
"10605","http://collections.britishart.yale.edu/vufind/Record/3648023"
"10612","http://collections.britishart.yale.edu/vufind/Record/3648025"
"10632","http://collections.britishart.yale.edu/vufind/Record/3648038"
"10633","http://collections.britishart.yale.edu/vufind/Record/3648039"
"10649","http://collections.britishart.yale.edu/vufind/Record/3648049"
"10661","http://collections.britishart.yale.edu/vufind/Record/3648061"
"10663","http://collections.britishart.yale.edu/vufind/Record/3648063"
"10664","http://collections.britishart.yale.edu/vufind/Record/3648064"
"10673","http://collections.britishart.yale.edu/vufind/Record/3648065"
"10675","http://collections.britishart.yale.edu/vufind/Record/3648066"
"10676","http://collections.britishart.yale.edu/vufind/Record/3648067"
"10677","http://collections.britishart.yale.edu/vufind/Record/3648068"
"10678","http://collections.britishart.yale.edu/vufind/Record/3648069"
"10679","http://collections.britishart.yale.edu/vufind/Record/3648070"
"10681","http://collections.britishart.yale.edu/vufind/Record/3648071"
"10682","http://collections.britishart.yale.edu/vufind/Record/3648072"
"10694","http://collections.britishart.yale.edu/vufind/Record/3648075"
"10695","http://collections.britishart.yale.edu/vufind/Record/3648076"
"10696","http://collections.britishart.yale.edu/vufind/Record/3648077"
"10705","http://collections.britishart.yale.edu/vufind/Record/3648079"
"10706","http://collections.britishart.yale.edu/vufind/Record/3648080"
"10712","http://collections.britishart.yale.edu/vufind/Record/3648086"
"10713","http://collections.britishart.yale.edu/vufind/Record/3648087"
"10714","http://collections.britishart.yale.edu/vufind/Record/3648088"
"10715","http://collections.britishart.yale.edu/vufind/Record/3648089"
"10716","http://collections.britishart.yale.edu/vufind/Record/3648090"
"10717","http://collections.britishart.yale.edu/vufind/Record/3648091"
"10718","http://collections.britishart.yale.edu/vufind/Record/3648092"
"10719","http://collections.britishart.yale.edu/vufind/Record/3648093"
"10720","http://collections.britishart.yale.edu/vufind/Record/3648094"
"10723","http://collections.britishart.yale.edu/vufind/Record/3648097"
"10724","http://collections.britishart.yale.edu/vufind/Record/3648098"
"10725","http://collections.britishart.yale.edu/vufind/Record/3648099"
"10726","http://collections.britishart.yale.edu/vufind/Record/3648100"
"10727","http://collections.britishart.yale.edu/vufind/Record/3648101"
"10728","http://collections.britishart.yale.edu/vufind/Record/3648102"
"10729","http://collections.britishart.yale.edu/vufind/Record/3648103"
"10730","http://collections.britishart.yale.edu/vufind/Record/3648104"
"10734","http://collections.britishart.yale.edu/vufind/Record/3648107"
"10747","http://collections.britishart.yale.edu/vufind/Record/3648110"
"10748","http://collections.britishart.yale.edu/vufind/Record/3648111"
"10755","http://collections.britishart.yale.edu/vufind/Record/3648112"
"10756","http://collections.britishart.yale.edu/vufind/Record/3648113"
"10757","http://collections.britishart.yale.edu/vufind/Record/3648114"
"10758","http://collections.britishart.yale.edu/vufind/Record/3648115"
"10759","http://collections.britishart.yale.edu/vufind/Record/3648116"
"10760","http://collections.britishart.yale.edu/vufind/Record/3648117"
"10781","http://collections.britishart.yale.edu/vufind/Record/3648123"
"10782","http://collections.britishart.yale.edu/vufind/Record/3648124"
"10783","http://collections.britishart.yale.edu/vufind/Record/3648125"
"10784","http://collections.britishart.yale.edu/vufind/Record/3648126"
"10785","http://collections.britishart.yale.edu/vufind/Record/3648127"
"10786","http://collections.britishart.yale.edu/vufind/Record/3648128"
"10787","http://collections.britishart.yale.edu/vufind/Record/3648129"
"10788","http://collections.britishart.yale.edu/vufind/Record/3648130"
"10789","http://collections.britishart.yale.edu/vufind/Record/3648131"
"10790","http://collections.britishart.yale.edu/vufind/Record/3648132"
"10791","http://collections.britishart.yale.edu/vufind/Record/3648133"
"10793","http://collections.britishart.yale.edu/vufind/Record/3648134"
"10794","http://collections.britishart.yale.edu/vufind/Record/3648135"
"10795","http://collections.britishart.yale.edu/vufind/Record/3648136"
"10796","http://collections.britishart.yale.edu/vufind/Record/3648137"
"10798","http://collections.britishart.yale.edu/vufind/Record/3648139"
"10800","http://collections.britishart.yale.edu/vufind/Record/3648140"
"10801","http://collections.britishart.yale.edu/vufind/Record/3648141"
"10802","http://collections.britishart.yale.edu/vufind/Record/3648142"
"10803","http://collections.britishart.yale.edu/vufind/Record/3648143"
"10805","http://collections.britishart.yale.edu/vufind/Record/3648145"
"10813","http://collections.britishart.yale.edu/vufind/Record/3648150"
"10814","http://collections.britishart.yale.edu/vufind/Record/3648151"
"10815","http://collections.britishart.yale.edu/vufind/Record/3648152"
"10816","http://collections.britishart.yale.edu/vufind/Record/3648153"
"10817","http://collections.britishart.yale.edu/vufind/Record/3648154"
"10818","http://collections.britishart.yale.edu/vufind/Record/3648155"
"10819","http://collections.britishart.yale.edu/vufind/Record/3648156"
"10832","http://collections.britishart.yale.edu/vufind/Record/3648161"
"10844","http://collections.britishart.yale.edu/vufind/Record/3648173"
"10845","http://collections.britishart.yale.edu/vufind/Record/3648174"
"10869","http://collections.britishart.yale.edu/vufind/Record/3648175"
"10880","http://collections.britishart.yale.edu/vufind/Record/3648178"
"10905","http://collections.britishart.yale.edu/vufind/Record/3648194"
"20834","http://collections.britishart.yale.edu/vufind/Record/3648206"
"20837","http://collections.britishart.yale.edu/vufind/Record/3648209"
"20838","http://collections.britishart.yale.edu/vufind/Record/3648210"
"20843","http://collections.britishart.yale.edu/vufind/Record/3648215"
"20845","http://collections.britishart.yale.edu/vufind/Record/3648217"
"20846","http://collections.britishart.yale.edu/vufind/Record/3648218"
"20853","http://collections.britishart.yale.edu/vufind/Record/3648225"
"20854","http://collections.britishart.yale.edu/vufind/Record/3648226"
"20856","http://collections.britishart.yale.edu/vufind/Record/3648228"
"20700","http://collections.britishart.yale.edu/vufind/Record/3648239"
"20798","http://collections.britishart.yale.edu/vufind/Record/3648242"
"20800","http://collections.britishart.yale.edu/vufind/Record/3648244"
"20801","http://collections.britishart.yale.edu/vufind/Record/3648245"
"20802","http://collections.britishart.yale.edu/vufind/Record/3648246"
"20803","http://collections.britishart.yale.edu/vufind/Record/3648247"
"20804","http://collections.britishart.yale.edu/vufind/Record/3648248"
"20810","http://collections.britishart.yale.edu/vufind/Record/3648253"
"20811","http://collections.britishart.yale.edu/vufind/Record/3648254"
"20813","http://collections.britishart.yale.edu/vufind/Record/3648256"
"20817","http://collections.britishart.yale.edu/vufind/Record/3648260"
"20818","http://collections.britishart.yale.edu/vufind/Record/3648261"
"20819","http://collections.britishart.yale.edu/vufind/Record/3648262"
"20823","http://collections.britishart.yale.edu/vufind/Record/3648266"
"20824","http://collections.britishart.yale.edu/vufind/Record/3648267"
"20825","http://collections.britishart.yale.edu/vufind/Record/3648268"
"20826","http://collections.britishart.yale.edu/vufind/Record/3648269"
"20827","http://collections.britishart.yale.edu/vufind/Record/3648270"
"21076","http://collections.britishart.yale.edu/vufind/Record/3648271"
"21080","http://collections.britishart.yale.edu/vufind/Record/3648275"
"21089","http://collections.britishart.yale.edu/vufind/Record/3648284"
"21060","http://collections.britishart.yale.edu/vufind/Record/3648299"
"21064","http://collections.britishart.yale.edu/vufind/Record/3648303"
"21069","http://collections.britishart.yale.edu/vufind/Record/3648308"
"21009","http://collections.britishart.yale.edu/vufind/Record/3648316"
"21010","http://collections.britishart.yale.edu/vufind/Record/3648317"
"21011","http://collections.britishart.yale.edu/vufind/Record/3648318"
"21012","http://collections.britishart.yale.edu/vufind/Record/3648319"
"21014","http://collections.britishart.yale.edu/vufind/Record/3648321"
"21015","http://collections.britishart.yale.edu/vufind/Record/3648322"
"21016","http://collections.britishart.yale.edu/vufind/Record/3648323"
"21294","http://collections.britishart.yale.edu/vufind/Record/3648360"
"21295","http://collections.britishart.yale.edu/vufind/Record/3648361"
"21302","http://collections.britishart.yale.edu/vufind/Record/3648362"
"21303","http://collections.britishart.yale.edu/vufind/Record/3648363"
"21324","http://collections.britishart.yale.edu/vufind/Record/3648376"
"21325","http://collections.britishart.yale.edu/vufind/Record/3648377"
"21327","http://collections.britishart.yale.edu/vufind/Record/3648378"
"21343","http://collections.britishart.yale.edu/vufind/Record/3648379"
"21351","http://collections.britishart.yale.edu/vufind/Record/3648384"
"21352","http://collections.britishart.yale.edu/vufind/Record/3648385"
"21353","http://collections.britishart.yale.edu/vufind/Record/3648386"
"21354","http://collections.britishart.yale.edu/vufind/Record/3648387"
"21357","http://collections.britishart.yale.edu/vufind/Record/3648390"
"21358","http://collections.britishart.yale.edu/vufind/Record/3648391"
"21238","http://collections.britishart.yale.edu/vufind/Record/3648407"
"21239","http://collections.britishart.yale.edu/vufind/Record/3648408"
"21241","http://collections.britishart.yale.edu/vufind/Record/3648410"
"21242","http://collections.britishart.yale.edu/vufind/Record/3648411"
"21243","http://collections.britishart.yale.edu/vufind/Record/3648412"
"21245","http://collections.britishart.yale.edu/vufind/Record/3648414"
"21251","http://collections.britishart.yale.edu/vufind/Record/3648420"
"21252","http://collections.britishart.yale.edu/vufind/Record/3648421"
"21253","http://collections.britishart.yale.edu/vufind/Record/3648422"
"21254","http://collections.britishart.yale.edu/vufind/Record/3648423"
"21255","http://collections.britishart.yale.edu/vufind/Record/3648424"
"21256","http://collections.britishart.yale.edu/vufind/Record/3648425"
"21262","http://collections.britishart.yale.edu/vufind/Record/3648426"
"21264","http://collections.britishart.yale.edu/vufind/Record/3648427"
"21266","http://collections.britishart.yale.edu/vufind/Record/3648428"
"21272","http://collections.britishart.yale.edu/vufind/Record/3648430"
"21278","http://collections.britishart.yale.edu/vufind/Record/3648432"
"21279","http://collections.britishart.yale.edu/vufind/Record/3648433"
"21283","http://collections.britishart.yale.edu/vufind/Record/3648436"
"21284","http://collections.britishart.yale.edu/vufind/Record/3648437"
"21109","http://collections.britishart.yale.edu/vufind/Record/3648451"
"21119","http://collections.britishart.yale.edu/vufind/Record/3648461"
"21120","http://collections.britishart.yale.edu/vufind/Record/3648462"
"21121","http://collections.britishart.yale.edu/vufind/Record/3648463"
"21122","http://collections.britishart.yale.edu/vufind/Record/3648464"
"21123","http://collections.britishart.yale.edu/vufind/Record/3648465"
"21124","http://collections.britishart.yale.edu/vufind/Record/3648466"
"21125","http://collections.britishart.yale.edu/vufind/Record/3648467"
"21126","http://collections.britishart.yale.edu/vufind/Record/3648468"
"21127","http://collections.britishart.yale.edu/vufind/Record/3648469"
"21128","http://collections.britishart.yale.edu/vufind/Record/3648470"
"21129","http://collections.britishart.yale.edu/vufind/Record/3648471"
"21130","http://collections.britishart.yale.edu/vufind/Record/3648472"
"21131","http://collections.britishart.yale.edu/vufind/Record/3648473"
"21132","http://collections.britishart.yale.edu/vufind/Record/3648474"
"21133","http://collections.britishart.yale.edu/vufind/Record/3648475"
"21134","http://collections.britishart.yale.edu/vufind/Record/3648476"
"21135","http://collections.britishart.yale.edu/vufind/Record/3648477"
"21136","http://collections.britishart.yale.edu/vufind/Record/3648478"
"21137","http://collections.britishart.yale.edu/vufind/Record/3648479"
"21138","http://collections.britishart.yale.edu/vufind/Record/3648480"
"21139","http://collections.britishart.yale.edu/vufind/Record/3648481"
"21140","http://collections.britishart.yale.edu/vufind/Record/3648482"
"21141","http://collections.britishart.yale.edu/vufind/Record/3648483"
"21142","http://collections.britishart.yale.edu/vufind/Record/3648484"
"21143","http://collections.britishart.yale.edu/vufind/Record/3648485"
"21145","http://collections.britishart.yale.edu/vufind/Record/3648487"
"21146","http://collections.britishart.yale.edu/vufind/Record/3648488"
"21148","http://collections.britishart.yale.edu/vufind/Record/3648490"
"21152","http://collections.britishart.yale.edu/vufind/Record/3648494"
"21156","http://collections.britishart.yale.edu/vufind/Record/3648498"
"21182","http://collections.britishart.yale.edu/vufind/Record/3648504"
"21187","http://collections.britishart.yale.edu/vufind/Record/3648509"
"21188","http://collections.britishart.yale.edu/vufind/Record/3648510"
"21189","http://collections.britishart.yale.edu/vufind/Record/3648511"
"21196","http://collections.britishart.yale.edu/vufind/Record/3648517"
"21199","http://collections.britishart.yale.edu/vufind/Record/3648520"
"21204","http://collections.britishart.yale.edu/vufind/Record/3648525"
"21205","http://collections.britishart.yale.edu/vufind/Record/3648526"
"21206","http://collections.britishart.yale.edu/vufind/Record/3648527"
"21208","http://collections.britishart.yale.edu/vufind/Record/3648528"
"21209","http://collections.britishart.yale.edu/vufind/Record/3648529"
"21210","http://collections.britishart.yale.edu/vufind/Record/3648530"
"21211","http://collections.britishart.yale.edu/vufind/Record/3648531"
"21212","http://collections.britishart.yale.edu/vufind/Record/3648532"
"21213","http://collections.britishart.yale.edu/vufind/Record/3648533"
"21214","http://collections.britishart.yale.edu/vufind/Record/3648534"
"21215","http://collections.britishart.yale.edu/vufind/Record/3648535"
"21216","http://collections.britishart.yale.edu/vufind/Record/3648536"
"21217","http://collections.britishart.yale.edu/vufind/Record/3648537"
"21220","http://collections.britishart.yale.edu/vufind/Record/3648538"
"21221","http://collections.britishart.yale.edu/vufind/Record/3648539"
"21232","http://collections.britishart.yale.edu/vufind/Record/3648559"
"21233","http://collections.britishart.yale.edu/vufind/Record/3648560"
"21631","http://collections.britishart.yale.edu/vufind/Record/3648614"
"21632","http://collections.britishart.yale.edu/vufind/Record/3648615"
"21634","http://collections.britishart.yale.edu/vufind/Record/3648617"
"21635","http://collections.britishart.yale.edu/vufind/Record/3648618"
"21636","http://collections.britishart.yale.edu/vufind/Record/3648619"
"21637","http://collections.britishart.yale.edu/vufind/Record/3648620"
"21638","http://collections.britishart.yale.edu/vufind/Record/3648621"
"21639","http://collections.britishart.yale.edu/vufind/Record/3648622"
"21640","http://collections.britishart.yale.edu/vufind/Record/3648623"
"21641","http://collections.britishart.yale.edu/vufind/Record/3648624"
"21642","http://collections.britishart.yale.edu/vufind/Record/3648625"
"21643","http://collections.britishart.yale.edu/vufind/Record/3648626"
"21644","http://collections.britishart.yale.edu/vufind/Record/3648627"
"21645","http://collections.britishart.yale.edu/vufind/Record/3648628"
"21646","http://collections.britishart.yale.edu/vufind/Record/3648629"
"21647","http://collections.britishart.yale.edu/vufind/Record/3648630"
"21648","http://collections.britishart.yale.edu/vufind/Record/3648631"
"21649","http://collections.britishart.yale.edu/vufind/Record/3648632"
"21650","http://collections.britishart.yale.edu/vufind/Record/3648633"
"21651","http://collections.britishart.yale.edu/vufind/Record/3648634"
"21652","http://collections.britishart.yale.edu/vufind/Record/3648635"
"21654","http://collections.britishart.yale.edu/vufind/Record/3648637"
"21656","http://collections.britishart.yale.edu/vufind/Record/3648639"
"21658","http://collections.britishart.yale.edu/vufind/Record/3648641"
"21665","http://collections.britishart.yale.edu/vufind/Record/3648648"
"21666","http://collections.britishart.yale.edu/vufind/Record/3648649"
"21667","http://collections.britishart.yale.edu/vufind/Record/3648650"
"21669","http://collections.britishart.yale.edu/vufind/Record/3648652"
"21671","http://collections.britishart.yale.edu/vufind/Record/3648654"
"21673","http://collections.britishart.yale.edu/vufind/Record/3648656"
"21674","http://collections.britishart.yale.edu/vufind/Record/3648657"
